tweet_id,user_id
1393992714245574663,939053934232195072
1393227331112681472,939053934232195072
1394338610422468611,939053934232195072
1394779351426736134,939053934232195072
1393556972365139968,939053934232195072
1394229477987782657,939053934232195072
1393543968902758403,939053934232195072
1392929504172154888,939053934232195072
1391868535756972033,939053934232195072
1388871096305324040,939053934232195072
1389525136118792193,939053934232195072
1389111680630759424,57626153
1387390160061575170,939053934232195072
1388804717829099520,939053934232195072
1389236796442255370,939053934232195072
1385896456469483523,939053934232195072
1384484341628260354,939053934232195072
1382726108467113984,939053934232195072
1384445352376520705,939053934232195072
1381953668673601538,939053934232195072
1380819893688414209,939053934232195072
1379118953545490434,939053934232195072
1377257280626905089,939053934232195072
1378298709134475266,939053934232195072
1377700550008012805,939053934232195072
1375231108124708874,939053934232195072
1373678668862664707,20796069
1372289324893536258,939053934232195072
1373690920986628101,939053934232195072
1372266992657391619,939053934232195072
1371465043871686657,939053934232195072
1368187512598978563,939053934232195072
1368181735054249997,939053934232195072
1367731708729065475,939053934232195072
1367429931655974912,939053934232195072
1368182024419348482,939053934232195072
1365734312184807425,939053934232195072
1364607174824128517,939053934232195072
1366491696528318476,939053934232195072
1363175244446466049,939053934232195072
1364209223165427714,939053934232195072
1363972917764227073,939053934232195072
1362143338451898371,939053934232195072
1363151052095250432,939053934232195072
1361808949536821256,939053934232195072
1359779943501213696,939053934232195072
1358764961103806464,1142468082381860864
1358510006551924748,939053934232195072
1358800264128528385,939053934232195072
1357336515831951367,939053934232195072
1355466151581667332,939053934232195072
1355177639363883012,939053934232195072
1354323417240104961,939053934232195072
1355094456194789377,939053934232195072
1354353508485656579,939053934232195072
1352149380376252416,939053934232195072
1352652637548793857,939053934232195072
1350887243259457544,939053934232195072
1351431286502600704,939053934232195072
1347676273011785734,939053934232195072
1346873985653465101,939053934232195072
1346848133502935043,939053934232195072
1347951646261846023,939053934232195072
1346124872720785408,939053934232195072
1345066680679067649,939053934232195072
1345787553086115854,939053934232195072
1345418996070408192,939053934232195072
1342041007282642946,939053934232195072
1341879589967163392,939053934232195072
1342215189714903042,939053934232195072
1341727146432204800,57626153
1341746528860430336,939053934232195072
1344031590159163392,939053934232195072
1339697618641956865,939053934232195072
1340632933170855936,939053934232195072
1339232554159923203,939053934232195072
1339674159178256387,2330223926
1338165145332314122,939053934232195072
1337138370317836291,939053934232195072
1335692056551886848,939053934232195072
1336060848578682882,939053934232195072
1334201300108578821,939053934232195072
1335959735217102848,939053934232195072
1334802607601307649,939053934232195072
1336392117837590531,939053934232195072
1332039941304569856,939053934232195072
1331688035524677639,939053934232195072
1330179832752328705,939053934232195072
1330160975958437895,939053934232195072
1328988782406889473,939053934232195072
1327564296709169152,939053934232195072
1327287695438180360,939053934232195072
1327032450745241600,939053934232195072
1327029551164239872,939053934232195072
1327023423097360385,939053934232195072
1452959785574440960,375146901
1452198907295981571,375146901
1452527091078082573,375146901
1451491487422758915,375146901
1450808776303513606,375146901
1451490364821475355,375146901
1449335025309257733,375146901
1450461534958891010,375146901
1446444346862092296,375146901
1447278154482167815,375146901
1446190894466600964,375146901
1443484686160904192,375146901
1442083805825667079,375146901
1442823625002868743,375146901
1439873773440806917,375146901
1433435148868014083,375146901
1432636477243117569,375146901
1430487410517889031,375146901
1430487488586522629,375146901
1428418303253524481,375146901
1429076553594507264,375146901
1425491200564400145,375146901
1423937876283252737,375146901
1424669426876665856,375146901
1422187780424310786,375146901
1421697957536145410,375146901
1421047745268310019,375146901
1421451216098414597,375146901
1418628308430987265,375146901
1416826172453933056,375146901
1415331754282471426,375146901
1413157641845678093,375146901
1404549322969075714,72826548
1404803498760355852,375146901
1402945328416952320,375146901
1404843622563028993,375146901
1401247142384132102,375146901
1399404743651385354,375146901
1396474763745406976,375146901
1388845192107724800,375146901
1387107736735948803,375146901
1385227889826836480,375146901
1384141522174496781,375146901
1382298727226966018,375146901
1380168575479087112,375146901
1381534892933197826,375146901
1380470020422127619,375146901
1377657618219610112,375146901
1379171111313760261,375146901
1377608356534292481,375146901
1375081257688776708,375146901
1375380853602324480,375146901
1375468477906096139,375146901
1372523233082286081,375146901
1373563641358868484,375146901
1367060311782612996,375146901
1368197317849980928,375146901
1365376021051174915,375146901
1363135591865585667,375146901
1363846768086122498,375146901
1363552036604817419,375146901
1359812621512359938,375146901
1360636813526843392,375146901
1359445305981304832,375146901
1357723735722237960,375146901
1356940454659584000,375146901
1354507799888326658,375146901
1350519090100772864,375146901
1349228567339671552,375146901
1347123210953879553,375146901
1344680571360960512,375146901
1344681650177847297,375146901
1343632017066438657,707156152480624641
1342047679535321088,375146901
1343639241524441088,375146901
1339596237150928905,375146901
1341381402772836352,375146901
1339196945647153155,375146901
1336680364987789320,1199650111980261376
1337040478592708619,375146901
1338163302699044864,1002081924926537729
1338174030659129348,375146901
1336682125228175360,375146901
1335948263061680130,375146901
1330883757306425344,375146901
1329495267507392515,375146901
1328284715938422792,882464599
1326929246267301888,375146901
1328656066528358401,375146901
1328308385289302017,375146901
1326880163112636417,375146901
1328319262885343232,375146901
1327552603417432065,375146901
1452977965810208770,202086424
1451186637409439758,202086424
1451872974777163783,202086424
1452376602277556233,202086424
1450796224295149573,202086424
1451084108654948361,202086424
1450144185063989255,202086424
1438178863708844038,202086424
1439692616052969473,202086424
1438179884224888839,202086424
1439259708737695748,202086424
1439668629575016448,202086424
1436400838566719494,202086424
1435706972448464897,202086424
1433357401122562051,202086424
1433539507924647941,202086424
1433820844019654656,202086424
1433104711209693193,202086424
1433046224442175498,202086424
1434154440924311553,202086424
1433672900830277646,202086424
1434930085090443269,202086424
1434062252731256833,202086424
1433029177368797186,202086424
1431551803963977729,202086424
1430472070559932418,202086424
1432594287942844416,202086424
1431329892562620422,202086424
1430818086106673156,202086424
1432672604331118592,202086424
1431936460081487872,202086424
1432004936263426052,202086424
1431566586037538819,202086424
1429331190805368833,202086424
1426967089647177733,202086424
1426446844918484992,202086424
1422897271725772802,202086424
1422874659914190848,202086424
1422936182707654667,202086424
1424717331339612166,202086424
1423367334555787272,202086424
1423531705030385666,202086424
1422892602890858496,202086424
1423633045500870663,202086424
1423325588757098499,202086424
1422938986457313287,202086424
1423899731542032385,202086424
1423986781419188226,202086424
1422461575743553536,202086424
1421452641499074568,202086424
1422518398236471299,202086424
1422538502458195968,202086424
1420799985277444096,202086424
1421929709080875017,202086424
1415425231301267466,202086424
1414142304458268675,202086424
1412825238132252675,202086424
1414635030794711043,202086424
1412847483311509507,202086424
1414702162186313730,202086424
1411744151633379328,202086424
1410711795661168640,202086424
1408047982130434055,202086424
1406379245337726983,202086424
1407030731264643077,202086424
1405630390035959809,202086424
1405253156787871754,202086424
1404152845583228932,202086424
1404338670442790912,202086424
1403408894366453767,202086424
1401173716713811968,202086424
1401169639820959749,202086424
1400200681814888459,202086424
1399988327290445826,202086424
1400908366554275843,202086424
1395413785914003467,202086424
1395365685715521542,202086424
1396520610503741442,202086424
1396129477923573767,202086424
1394052092051001344,202086424
1393933369537355776,202086424
1392739446311768064,202086424
1390035172159012865,202086424
1388603251424104448,202086424
1388848934815154176,202086424
1388102434774466564,202086424
1388750957849231363,202086424
1389451168426909697,202086424
1389620563333820429,202086424
1389295354089181186,202086424
1388477432974483462,202086424
1389577800835862530,202086424
1385528606722568193,202086424
1385541210555682820,202086424
1387044957614010376,202086424
1384187572826505219,202086424
1379849784354336777,202086424
1381981128668676098,202086424
1380161026923106313,202086424
1378786399663620103,202086424
1378719661374734343,202086424
1378767849297182721,202086424
1378776163884105730,202086424
1379113228605734921,202086424
1377206951076110340,202086424
1377234683294060548,202086424
1374760402370838535,202086424
1374835468647469063,202086424
1376799116236357632,202086424
1373747485324288000,202086424
1374000703170088961,202086424
1372935569773375488,202086424
1372933795062636548,202086424
1372988650288410625,202086424
1373610692629164033,202086424
1370010247646093314,202086424
1370798559465979905,202086424
1368934300683501568,202086424
1368914455665520652,202086424
1365712316520660996,202086424
1366349197851709442,202086424
1363890535237353476,202086424
1359510081746919426,202086424
1359184074284400641,202086424
1355139930004082688,202086424
1355176538224914436,202086424
1352665511524519939,202086424
1352514129173630976,202086424
1352312558888378375,202086424
1349748587446591494,202086424
1350470727334584324,202086424
1350893284953096193,202086424
1346874931779432448,202086424
1346778685014233088,202086424
1349031606732914696,202086424
1346959099431440387,202086424
1346479931992145921,202086424
1344778584112717825,202086424
1344313351124430852,202086424
1344312639799885825,202086424
1342129401962622977,202086424
1340300028892614656,202086424
1339524187166261250,202086424
1341464201332731907,202086424
1339688488854298631,202086424
1340382698309890048,202086424
1341412095250886665,202086424
1340020472847724544,202086424
1339224319134736384,202086424
1336716965004587011,202086424
1338385691575787520,202086424
1338482868490817537,202086424
1338559559342960641,202086424
1338536305211432961,202086424
1338227173799419908,202086424
1337503192192585729,202086424
1336683902191230976,202086424
1338842091087073280,202086424
1337425365195759618,202086424
1338514718970040326,202086424
1337482405783932929,202086424
1336079952966537216,202086424
1329031917740707841,202086424
1329031611501977608,202086424
1330278858952728581,202086424
1329032486928703490,202086424
1330196811886305283,202086424
1330889898941878272,202086424
1328735647239122944,202086424
1328742241528147972,202086424
1328736516676390918,202086424
1452709279417487368,1193947151971311618
1450804447903371265,1193947151971311618
1452573409670488066,1193947151971311618
1449033932478025739,1193947151971311618
1448657415398838281,1193947151971311618
1448219155979771906,1193947151971311618
1448983001300353028,1193947151971311618
1448309363542831108,1193947151971311618
1448323052274601985,1193947151971311618
1448885704008818698,1193947151971311618
1446148982384771085,1193947151971311618
1447490343239290884,1193947151971311618
1446840925972541441,1193947151971311618
1447114169753481218,1193947151971311618
1447567829432258565,1193947151971311618
1446151944935034890,1193947151971311618
1446495323296309270,1193947151971311618
1446710338607538179,1193947151971311618
1447177411653742593,1193947151971311618
1443595143899230211,1193947151971311618
1443597995803557888,1193947151971311618
1445351283335090178,1193947151971311618
1443584687281086484,1193947151971311618
1443596935252877315,1193947151971311618
1443599278719574020,1193947151971311618
1443586014371405833,1193947151971311618
1445061947561594888,1193947151971311618
1443092302541561858,1193947151971311618
1443586963643060225,1193947151971311618
1443583360798920713,1193947151971311618
1441038719717453825,1193947151971311618
1440660676645568519,1193947151971311618
1442428893034598401,1193947151971311618
1442503937119043585,1193947151971311618
1440614338557927436,4038230117
1441379444199886848,1193947151971311618
1441373139984732178,1193947151971311618
1440386364604706819,1193947151971311618
1439211226756755460,1193947151971311618
1438440025834893313,1373124126
1438768364353114115,255493944
1440384930882592775,44201157
1438895191696498689,1193947151971311618
1438445680142467079,1193947151971311618
1438432309376585728,1193947151971311618
1438430033043939332,4038230117
1437417061974675459,1193947151971311618
1436377637627351067,1193947151971311618
1436187692585340931,1193947151971311618
1436243246330564609,1193947151971311618
1435520526529728514,1434043149404491777
1436204151407628289,1261823515
1435529544254042118,1193947151971311618
1435575029375373314,1193947151971311618
1436243151153508357,1193947151971311618
1435588786021339136,1193947151971311618
1436648065776164870,1193947151971311618
1435620769871142914,1193947151971311618
1434523336042762241,1434043149404491777
1434111856126439425,1434043149404491777
1434137636092907520,1193947151971311618
1433414221732229120,1193947151971311618
1433352042559459330,1193947151971311618
1433397660883591171,1193947151971311618
1435211126824914945,1193947151971311618
1434127706988457984,1193947151971311618
1434034343547179008,1193947151971311618
1434523758749011970,1193947151971311618
1432947297894158336,1193947151971311618
1435153423939383300,1193947151971311618
1434176571556909059,1193947151971311618
1433365535669030914,1417096376262053893
1434117961342672902,1193947151971311618
1432301363883651076,1193947151971311618
1432663438732443651,1193947151971311618
1432681149848072194,1193947151971311618
1430479297941233666,1193947151971311618
1432705425296838658,1193947151971311618
1431268599629590530,1193947151971311618
1430840583828951045,1193947151971311618
1428382253881638912,1193947151971311618
1430179210241486856,1193947151971311618
1428321855878881281,1193947151971311618
1428717530806460420,1193947151971311618
1428417592495050752,1193947151971311618
1428318420106465288,426773410
1428417157382262790,1193947151971311618
1429113178580033538,1193947151971311618
1429175840261263362,1193947151971311618
1429113303452749825,1193947151971311618
1428416801998884864,1193947151971311618
1425878881895079941,1193947151971311618
1425414019544924162,1193947151971311618
1426900103747575808,1193947151971311618
1425403920332038145,1373124126
1426151142099230724,754370749851430912
1427221410196434950,1193947151971311618
1425435283550519297,1193947151971311618
1425767784454176772,1193947151971311618
1425524553770573831,1193947151971311618
1427132603702915075,1193947151971311618
1425510614588342277,1193947151971311618
1427218983497969669,50412814
1427271772236390404,1193947151971311618
1425404514316791816,1193947151971311618
1426209532942954505,1193947151971311618
1425465186513788936,1193947151971311618
1426910080335814663,1193947151971311618
1425845354604417024,1193947151971311618
1424631779533762560,856034405911068672
1424725471862874113,1193947151971311618
1422935704754171904,1193947151971311618
1423156275593027585,1193947151971311618
1424685264308510722,192942213
1425052489355829250,1193947151971311618
1422896325721526276,1193947151971311618
1425173716804243458,1193947151971311618
1424736864087461893,1193947151971311618
1424675584123281414,1193947151971311618
1425122399255662593,1193947151971311618
1425120977713868804,1193947151971311618
1421462617751760897,1193947151971311618
1422233544466870275,1193947151971311618
1422265394677653506,1193947151971311618
1422568836835024898,1193947151971311618
1421068168630571009,1193947151971311618
1421854939689717766,1193947151971311618
1419955134554062860,1193947151971311618
1417850712365621255,1193947151971311618
1418850248525549570,1193947151971311618
1420036585907789839,1193947151971311618
1417816384977915906,47295451
1417818318149455873,1193947151971311618
1418130501387395072,1193947151971311618
1418218361268305932,1193947151971311618
1417895159375835136,1193947151971311618
1415278474009485312,1193947151971311618
1416012337136476162,1193947151971311618
1417424819554078736,1193947151971311618
1415308649724063747,1193947151971311618
1415596003097518083,1193947151971311618
1416082141314785290,1193947151971311618
1412824302290976770,1193947151971311618
1414624299999236098,1193947151971311618
1412731459429965828,1193947151971311618
1414169790466433024,1193947151971311618
1413073525137625088,1193947151971311618
1414168292340772865,1084538791459721216
1411955409775177735,1193947151971311618
1410539963213570054,1193947151971311618
1411360715903057922,1193947151971311618
1410964730064351232,1193947151971311618
1411325559385341956,1295647949238697987
1410946892331106309,1193947151971311618
1408447111893561345,1193947151971311618
1408649323143905284,1193947151971311618
1408462465231462402,1295647949238697987
1409170199526400008,1193947151971311618
1408091503184973828,1193947151971311618
1408772971066540032,1193947151971311618
1408448157441302528,1193947151971311618
1408084812766887938,1295647949238697987
1408560520718864385,54274904
1408652275162177538,1193947151971311618
1405095444091375620,1295647949238697987
1405099002958430208,1193947151971311618
1405511883881320459,1704377989
1405912751348846594,1193947151971311618
1405513976717381633,1193947151971311618
1406169012736778248,1193947151971311618
1405110731717099522,1193947151971311618
1402992533588701190,1193947151971311618
1404809992960720913,1193947151971311618
1404152497913090058,1193947151971311618
1404012017078439937,1193947151971311618
1403079548728664067,1193947151971311618
1404370137055105029,1193947151971311618
1401825525283360768,1193947151971311618
1399708008222015491,1196389622445756416
1402284639662845961,1193947151971311618
1400749287265427456,1193947151971311618
1402279870902812675,1309513565045501953
1399978461494747138,1193947151971311618
1398930147051544576,1037390969216401408
1398983384635002881,1193947151971311618
1398949995450089474,1193947151971311618
1399675626764881921,1193947151971311618
1397872769988190212,1193947151971311618
1399323986102820865,1193947151971311618
1395280801214910464,1193947151971311618
1394987624734023690,1193947151971311618
1395760975979102211,1193947151971311618
1396782465629425664,1193947151971311618
1397258774814019586,1193947151971311618
1395328927455907840,1704377989
1395338119138906113,1193947151971311618
1395756957567438850,1295647949238697987
1395337374549356553,1193947151971311618
1396854577895444485,1193947151971311618
1395717828158832647,1193947151971311618
1394610502060421120,1193947151971311618
1394612534053900290,1193947151971311618
1392443126158086147,1193947151971311618
1394657944197865473,1193947151971311618
1392762615429017603,1193947151971311618
1393111844764766208,1193947151971311618
1393529598806302720,1193947151971311618
1394204351992901635,1193947151971311618
1394302077287993344,1193947151971311618
1394628105290108937,1193947151971311618
1391403356048998402,1193947151971311618
1387316786828390402,1295647949238697987
1387838406508560391,1193947151971311618
1387789809855369225,1193947151971311618
1387332766635896835,1193947151971311618
1389663691361116167,1193947151971311618
1387761275451629579,44459919
1387719882876280836,1193947151971311618
1387294138538807302,1193947151971311618
1389644133992706055,1193947151971311618
1385227241852973061,1295647949238697987
1385622098257846273,1193947151971311618
1385228368736628738,1193947151971311618
1382707138867388417,4038230117
1384190617090101252,1193947151971311618
1382654399294676993,1295647949238697987
1384426248798097410,1193947151971311618
1382216586430455809,1193947151971311618
1382711059153358854,1193947151971311618
1384442755389304835,1704377989
1382391501997670404,1193947151971311618
1383029205387075593,1193947151971311618
1382694864572272643,1193947151971311618
1384443851029553154,1193947151971311618
1382689725429977089,1193947151971311618
1382597187771772930,1193947151971311618
1383024491064918018,1193947151971311618
1382708276861755394,1193947151971311618
1381944420765986816,1193947151971311618
1380460308972638212,1110321155557261312
1379765732603486213,1193947151971311618
1380556494186373125,1193947151971311618
1380133040417046532,1193947151971311618
1380186269855145984,1193947151971311618
1381578240179994625,1193947151971311618
1381918061821886467,1193947151971311618
1379738559096238082,1193947151971311618
1380553344331157507,1193947151971311618
1377568973496184835,1193947151971311618
1377545625437401089,1193947151971311618
1377602949363404802,1193947151971311618
1378776163884105730,202086424
1378651078837829636,1193947151971311618
1377217112272482306,1193947151971311618
1378791778040619010,1193947151971311618
1376473974281007104,1193947151971311618
1374750161105256449,1193947151971311618
1375069475972726790,1193947151971311618
1376500203637911555,1193947151971311618
1376218926917545990,493303532
1374998316862353414,1193947151971311618
1376223246375354374,1193947151971311618
1375441391334125568,1193947151971311618
1375764309960167425,1193947151971311618
1374794951339474947,1193947151971311618
1373983915384406019,1193947151971311618
1373633799431593984,1193947151971311618
1373220423945568256,1193947151971311618
1374423448177438728,1193947151971311618
1374382207934951424,1193947151971311618
1373632141721022468,1357766678717882372
1373695624600768516,1193947151971311618
1372212906117500934,1193947151971311618
1372933153967443974,1193947151971311618
1373249590426763264,1193947151971311618
1372181618836787204,914984749
1374459281202765826,1193947151971311618
1370308495061450752,1193947151971311618
1370306460316536832,1346846950080081920
1370625286522429440,43419971
1370676993398804480,1193947151971311618
1370695972053999621,914984749
1371047960839077889,1193947151971311618
1369659828923170819,1193947151971311618
1370701434711326724,1193947151971311618
1370301668437463041,1193947151971311618
1371435902908694538,1193947151971311618
1368879442135834630,1373124126
1367386462149345284,1193947151971311618
1368920299257933825,1193947151971311618
1367540787660095490,1193947151971311618
1364915081880961025,622746854
1366343121123049472,1193947151971311618
1366787079745769473,1193947151971311618
1366676986400301057,1193947151971311618
1365323262507507715,1193947151971311618
1365756449004126208,1193947151971311618
1364532430363914242,1193947151971311618
1364939738562650113,1193947151971311618
1366773925028524039,194399035
1366383528800313352,1193947151971311618
1366692969965846528,1193947151971311618
1366379324719452168,2243816364
1365742663891357703,1193947151971311618
1364990809725165575,1193947151971311618
1363546234523377664,1193947151971311618
1362399320885125124,1193947151971311618
1363794397905768448,1373124126
1364209223165427714,939053934232195072
1362386805748879364,1193947151971311618
1364136048088014854,1193947151971311618
1364192980308013059,1193947151971311618
1363804375618121731,1193947151971311618
1364190844811624453,29960736
1364218438869078021,1193947151971311618
1360324848145338369,1193947151971311618
1359440388642209792,1193947151971311618
1359438400403759107,1373124126
1359406127360933889,1193947151971311618
1361327124699881478,1193947151971311618
1359904585729658880,1193947151971311618
1358016502260248580,1193947151971311618
1357325371641888769,1193947151971311618
1357329028462608393,1193947151971311618
1357281260352253954,1373124126
1358086761583370251,1193947151971311618
1358666339477577732,1193947151971311618
1358056710737448962,1084538791459721216
1355842805806084099,1193947151971311618
1354474269728772097,1193947151971311618
1355150952332980225,1193947151971311618
1354456827329728512,1193947151971311618
1354744387809456130,1193947151971311618
1354823040308105218,1193947151971311618
1355856845915758593,1138039593775878144
1354363110690353153,1193947151971311618
1356604168522326017,1193947151971311618
1354810809948360712,1193947151971311618
1355866854036746240,1193947151971311618
1356312294452580358,130856402
1355590747911827457,1193947151971311618
1356264899261902848,1193947151971311618
1352216007029514240,2583230956
1353290605342945281,1193947151971311618
1354036993899044867,1193947151971311618
1352660570881847296,1193947151971311618
1352961459962208256,1193947151971311618
1352946654954086400,202333867
1351908122282098688,1193947151971311618
1351876269978361860,1042408388242677761
1352598177950662661,1193947151971311618
1352949938699853824,2237744636
1352661737670123522,1193947151971311618
1351880267909238785,1193947151971311618
1352244282514616321,1193947151971311618
1352529203787399169,1193947151971311618
1353712326898290690,1193947151971311618
1352300658595139586,1193947151971311618
1352580380864479235,356190403
1349730108676874245,1295647949238697987
1351448958472769536,1193947151971311618
1351100927021899779,1193947151971311618
1351421571269865472,1238886697250820096
1350092213406093317,622746854
1349746174081773575,1193947151971311618
1349346690206150657,1193947151971311618
1350109596413792257,1193947151971311618
1349713193023778817,1193947151971311618
1349790858305024000,1193947151971311618
1349261739133702145,1295647949238697987
1347164145968410624,1193947151971311618
1346930784473636869,1193947151971311618
1348733716982620168,1193947151971311618
1347125296579932160,1373124126
1347082516180717570,1193947151971311618
1347851888675463168,1193947151971311618
1347589279753654273,1193947151971311618
1348246903381745664,1193947151971311618
1348230301504434178,1193947151971311618
1346935228829495296,1193947151971311618
1347438965721333761,1193947151971311618
1348976671957917696,1193947151971311618
1347582374465458177,1193947151971311618
1346798538592837632,1193947151971311618
1347921936639258625,747708529
1347572943233155074,1193947151971311618
1347517551723630594,548779342
1349077241246871553,1193947151971311618
1344695619273842692,1193947151971311618
1346163835598761991,1193947151971311618
1344581670436036608,1193947151971311618
1346037701208891392,43064962
1345973214363721731,1193947151971311618
1346097259063209987,1193947151971311618
1346478886838620162,1193947151971311618
1346360263700860928,1193947151971311618
1346149003059212291,1614572052
1343632818887389185,1193947151971311618
1343863862030966785,1193947151971311618
1343920182083858432,1193947151971311618
1343610413309575168,1295647949238697987
1339508953269624838,1193947151971311618
1339123923905032193,1373124126
1339859305839943680,1193947151971311618
1339262297001357312,1193947151971311618
1339258219705880577,1193947151971311618
1340039268870307854,1193947151971311618
1341028195076874244,622746854
1341033682451226627,1193947151971311618
1336733590311284741,1193947151971311618
1336766299003899910,1193947151971311618
1338407934150250498,1193947151971311618
1337377726299320322,1193947151971311618
1336671355920592896,1193947151971311618
1336669879794102274,766915989095055360
1336985374904766464,1193947151971311618
1336324724582830080,1193947151971311618
1334100954904453122,1193947151971311618
1335850653172838400,1193947151971311618
1336261435844915200,1193947151971311618
1334862515034087424,1193947151971311618
1331702798237446147,1248434928
1333012781851963393,1193947151971311618
1331933616859963394,1193947151971311618
1333109340568489989,1193947151971311618
1331865701615869954,1193947151971311618
1331959970951278593,1193947151971311618
1333418943491485699,1193947151971311618
1333762408360325120,1193947151971311618
1332998843890348033,1193947151971311618
1331638121654530048,1193947151971311618
1331982716544425985,1193947151971311618
1333035434503512065,1193947151971311618
1333002742651105282,1193947151971311618
1333034557470351365,1193947151971311618
1333737579724804096,964017524
1329374536047923202,1193947151971311618
1330888491081867266,1193947151971311618
1330842151157178368,580682368
1326537242760765444,1193947151971311618
1326825497746169858,1193947151971311618
1326535911832657920,1415083177
1326822035318829056,622746854
1327600523432882176,1193947151971311618
1328640975481303040,1193947151971311618
1452645625632333834,834344635774464000
1452571105928126467,834344635774464000
1452571037728714753,834344635774464000
1452571412561006592,834344635774464000
1452591878679973890,834344635774464000
1452582270204792834,834344635774464000
1452609553128886283,834344635774464000
1452571209233743875,834344635774464000
1452610268433879047,834344635774464000
1452645415178940416,834344635774464000
1448717650146779138,834344635774464000
1449302631772532739,834344635774464000
1449281379825504259,57626153
1450479832081604615,834344635774464000
1450546954413481993,834344635774464000
1448532367426129926,834344635774464000
1447551931002626049,834344635774464000
1447203127044755466,834344635774464000
1447336400391704579,834344635774464000
1445082064177541124,834344635774464000
1439288546616033282,834344635774464000
1436242092490203137,834344635774464000
1436982317818515460,834344635774464000
1433023714212319232,834344635774464000
1433020418735149059,834344635774464000
1433021302458118147,834344635774464000
1433023387702595587,834344635774464000
1433022314258616322,834344635774464000
1433021579680702466,834344635774464000
1433024260986048513,834344635774464000
1433023966243852293,834344635774464000
1432660341100580866,834344635774464000
1431918296056664064,47295451
1431964167288901632,834344635774464000
1431966108282720258,834344635774464000
1432660343935881225,834344635774464000
1431510200213704706,834344635774464000
1432656594542776321,834344635774464000
1430797519928365061,834344635774464000
1428974144578805764,834344635774464000
1429524341373509632,834344635774464000
1428384791120990214,834344635774464000
1428385065625690116,834344635774464000
1428974649833148423,834344635774464000
1428738249460178955,834344635774464000
1425562512611807233,834344635774464000
1426180830460891136,834344635774464000
1426908474831671299,834344635774464000
1426133195704176650,834344635774464000
1426908473187606529,834344635774464000
1427257620331696130,834344635774464000
1425553524272861187,834344635774464000
1425415254314455040,834344635774464000
1423582003518218241,834344635774464000
1423521619385978880,834344635774464000
1423640601589915651,834344635774464000
1424657883929661449,834344635774464000
1420453283278245890,834344635774464000
1422620936478601216,834344635774464000
1419292415614230533,834344635774464000
1416348224152080384,834344635774464000
1416316127689560067,834344635774464000
1415992649392271361,850815810331455489
1415312026591797252,834344635774464000
1415966596175179781,834344635774464000
1416439871552606208,834344635774464000
1416141464086659074,834344635774464000
1412857544180125697,834344635774464000
1415001842061385728,834344635774464000
1414182284954120195,834344635774464000
1410301653379649541,834344635774464000
